Date,Gen Guide Bearing Temp,Gen Thrust Bearing Temperature
8/4/2012,69,66
9/4/2012,69,66
10/4/2012,69,66
11/4/2012,69,66
12/4/2012,69,66
13/4/2012,69,66
14/4/2012,69,66
15/4/2012,69,68
16/4/2012,69,67
17/4/2012,69,68
18/4/2012,69,68
19/4/2012,69,68
20/4/2012,69,68
21/4/2012,69,68
22/4/2012,69,68
23/4/2012,69,68
24/4/2012,69,68
25/4/2012,69,68
26/4/2012,69,67
27/4/2012,69,68
28/4/2012,68,68
29/4/2012,70,68
30/4/2012,70,69
1/5/2012,70,69
2/5/2012,70,68
3/5/2012,69,68
4/5/2012,69,69
5/5/2012,70,68
6/5/2012,70,68
7/5/2012,70,68
8/5/2012,70,68
9/5/2012,70,68
10/5/2012,70,68
11/5/2012,70,67
12/5/2012,70,67
13/5/2012,70,68
14/5/2012,70,67
15/5/2012,70,67
16/5/2012,70,67
17/5/2012,70,67
18/5/2012,70,67
19/5/2012,69,67
20/5/2012,69,67
21/5/2012,69,67
22/5/2012,69,67
23/5/2012,70,67
24/5/2012,70,67
25/5/2012,69,67
26/5/2012,69,66
27/5/2012,69,66
28/5/2012,69,66
29/5/2012,69,66
30/5/2012,70,66
31/5/2012,70,68
1/6/2012,70,67
2/6/2012,70,67
3/6/2012,70,67
4/6/2012,70,67
5/6/2012,70,67
6/6/2012,70,67
7/6/2012,70,67
8/6/2012,70,67
9/6/2012,70,66
10/6/2012,70,67
11/6/2012,70,67
12/6/2012,70,67
13/6/2012,70,66
14/6/2012,70,66
15/6/2012,70,65
16/6/2012,70,65
17/6/2012,70,66
18/6/2012,70,65
19/6/2012,70,66
20/6/2012,69,65
21/6/2012,69,66
22/6/2012,69,66
23/6/2012,69,66
24/6/2012,69,66
25/6/2012,69,66
26/6/2012,69,66
27/6/2012,69,68
28/6/2012,69,66
29/6/2012,69,66
30/6/2012,69,66
1/7/2012,69,66
2/7/2012,69,66
3/7/2012,69,66
4/7/2012,69,66
5/7/2012,69,66
6/7/2012,69,66
7/7/2012,70,66
8/7/2012,70,66
9/7/2012,70,65
10/7/2012,70,66
11/7/2012,70,65
12/7/2012,70,67
13/7/2012,70,67
14/7/2012,71,67
15/7/2012,71,66
16/7/2012,71,65
17/7/2012,71,66
18/7/2012,71,66
19/7/2012,71,66
20/7/2012,71,66
21/7/2012,71,66
22/7/2012,71,67
23/7/2012,71,67
24/7/2012,71,68
25/7/2012,71,67
26/7/2012,71,67
27/7/2012,69,66
28/7/2012,70,67
29/7/2012,69,67
30/7/2012,70,67
31/7/2012,69,67
1/8/2012,70,68
2/8/2012,70,68
3/8/2012,70,68
4/8/2012,70,67
5/8/2012,70,68
6/8/2012,70,68
7/8/2012,70,68
8/8/2012,70,69
9/8/2012,70,69
10/8/2012,70,68
11/8/2012,70,69
12/8/2012,70,69
13/8/2012,70,69
14/8/2012,70,69
15/8/2012,70,68
16/8/2012,70,68
17/8/2012,70,67
18/8/2012,70,66
19/8/2012,70,68
20/8/2012,70,68
21/8/2012,70,67
22/8/2012,70,68
23/8/2012,70,67
24/8/2012,70,67
25/8/2012,70,67
26/8/2012,70,67
27/8/2012,70,67
28/8/2012,70,68
29/8/2012,70,68
30/8/2012,70,67
31/8/2012,70,67
1/9/2012,70,67
2/9/2012,70,67
3/9/2012,70,67
4/9/2012,70,67
5/9/2012,70,65
6/9/2012,70,67
7/9/2012,70,67
8/9/2012,69,67
9/9/2012,69,67
10/9/2012,69,65
11/9/2012,69,65
12/9/2012,69,65
13/9/2012,69,65
14/9/2012,69,67
15/9/2012,69,66
16/9/2012,69,65
17/9/2012,69,67
18/9/2012,69,67
19/9/2012,69,65
20/9/2012,70,65
21/9/2012,70,66
22/9/2012,70,65
23/9/2012,70,67
24/9/2012,70,67
25/9/2012,70,67
26/9/2012,70,67
27/9/2012,70,67
28/9/2012,70,67
29/9/2012,70,67
30/9/2012,69,67
1/10/2012,69,67
2/10/2012,69,66
3/10/2012,69,66
4/10/2012,69,66
5/10/2012,69,66
6/10/2012,69,66
7/10/2012,69,67
8/10/2012,69,67
9/10/2012,69,67
10/10/2012,69,67
11/10/2012,69,67
12/10/2012,69,66
13/10/2012,69,66
14/10/2012,69,66
15/10/2012,69,66
16/10/2012,69,65
17/10/2012,69,66
18/10/2012,69,66
19/10/2012,69,66
20/10/2012,69,66
21/10/2012,69,66
22/10/2012,69,66
23/10/2012,69,66
24/10/2012,69,66
25/10/2012,69,66
26/10/2012,69,66
27/10/2012,68,66
28/10/2012,68,65
29/10/2012,68,66
30/10/2012,69,66
31/10/2012,69,66
1/11/2012,69,66
2/11/2012,69,66
3/11/2012,69,66
4/11/2012,69,66
5/11/2012,69,66
6/11/2012,69,66
7/11/2012,69,67
8/11/2012,69,67
9/11/2012,69,67
10/11/2012,69,67
11/11/2012,69,66
12/11/2012,69,67
13/11/2012,69,67
14/11/2012,69,67
15/11/2012,69,66
16/11/2012,69,66
17/11/2012,70,67
18/11/2012,69,64
19/11/2012,69,66
20/11/2012,69,66
21/11/2012,69,66
22/11/2012,70,67
23/11/2012,70,67
24/11/2012,70,67
25/11/2012,70,67
26/11/2012,74,67
27/11/2012,70,67
28/11/2012,70,67
29/11/2012,70,67
30/11/2012,70,67
1/12/2012,70,67
2/12/2012,70,67
3/12/2012,70,67
4/12/2012,70,67
5/12/2012,70,67
6/12/2012,70,66
7/12/2012,70,64
8/12/2012,70,64
9/12/2012,70,64
10/12/2012,70,67
11/12/2012,70,67
12/12/2012,70,67
13/12/2012,70,67
14/12/2012,70,67
15/12/2012,70,67
16/12/2012,70,67
17/12/2012,70,67
18/12/2012,70,67
19/12/2012,70,67
20/12/2012,70,67
21/12/2012,70,67
22/12/2012,70,67
23/12/2012,70,67
24/12/2012,70,67
25/12/2012,70,67
26/12/2012,70,67
27/12/2012,70,67
28/12/2012,0,0
29/12/2012,0,0
30/12/2012,0,0
31/12/2012,0,0
1/1/2013,0,0
2/1/2013,0,0
3/1/2013,0,0
4/1/2013,0,0
5/1/2013,0,0
6/1/2013,0,0
7/1/2013,0,0
8/1/2013,0,0
9/1/2013,0,0
10/1/2013,0,0
11/1/2013,0,0
12/1/2013,0,0
13/1/2013,0,0
14/1/2013,0,0
15/1/2013,0,0
16/1/2013,61,62
17/1/2013,62,62
18/1/2013,62,62
19/1/2013,61,62
20/1/2013,62,62
21/1/2013,61,62
22/1/2013,62,62
23/1/2013,62,63
24/1/2013,62,63
25/1/2013,61,62
26/1/2013,62,62
27/1/2013,62,62
28/1/2013,61,62
29/1/2013,62,62
30/1/2013,62,62
31/1/2013,62,62
1/2/2013,62,62
2/2/2013,61,60
3/2/2013,62,62
4/2/2013,62,62
5/2/2013,62,62
6/2/2013,62,62
7/2/2013,62,62
8/2/2013,62,63
9/2/2013,62,62
10/2/2013,62,63
11/2/2013,62,63
12/2/2013,62,62
13/2/2013,62,63
14/2/2013,62,63
15/2/2013,62,63
16/2/2013,62,63
17/2/2013,62,63
18/2/2013,62,63
19/2/2013,62,63
20/2/2013,62,63
21/2/2013,62,62
22/2/2013,62,63
23/2/2013,62,62
24/2/2013,62,63
25/2/2013,62,63
26/2/2013,62,63
27/2/2013,,
28/2/2013,63,63
1/3/2013,62,63
2/3/2013,62,63
3/3/2013,62,63
4/3/2013,62,63
5/3/2013,62,63
6/3/2013,62,63
7/3/2013,62,63
8/3/2013,62,63
9/3/2013,62,63
10/3/2013,62,63
11/3/2013,62,63
12/3/2013,62,63
13/3/2013,62,63
14/3/2013,62,63
15/3/2013,62,63
16/3/2013,62,63
17/3/2013,62,62
18/3/2013,62,63
19/3/2013,62,63
20/3/2013,62,63
21/3/2013,62,62
22/3/2013,62,62
23/3/2013,62,63
24/3/2013,62,63
25/3/2013,62,63
26/3/2013,62,63
27/3/2013,62,63
28/3/2013,62,63
29/3/2013,62,63
30/3/2013,62,63
31/3/2013,63,63
1/4/2013,62,63
2/4/2013,62,63
3/4/2013,62,63
4/4/2013,63,63
5/4/2013,63,63
6/4/2013,62,63
7/4/2013,62,63
8/4/2013,63,63
9/4/2013,63,63
10/4/2013,63,63
11/4/2013,63,64
12/4/2013,63,63
13/4/2013,63,63
14/4/2013,63,63
15/4/2013,63,63
16/4/2013,63,63
17/4/2013,63,63
18/4/2013,63,63
19/4/2013,63,63
20/4/2013,63,63
21/4/2013,64,63
22/4/2013,64,63
23/4/2013,63,64
24/4/2013,63,64
25/4/2013,63,63
26/4/2013,63,63
27/4/2013,3,64
28/4/2013,63,64
29/4/2013,63,64
30/4/2013,64,64
1/5/2013,64,64
2/5/2013,64,63
3/5/2013,64,63
4/5/2013,64,66
5/5/2013,64,64
6/5/2013,64,64
7/5/2013,64,64
8/5/2013,64,66
9/5/2013,64,64
10/5/2013,64,64
11/5/2013,64,64
12/5/2013,64,63
13/5/2013,64,64
14/5/2013,64,64
15/5/2013,64,64
16/5/2013,64,64
17/5/2013,64,64
18/5/2013,64,64
19/5/2013,64,64
20/5/2013,64,64
21/5/2013,64,64
22/5/2013,64,64
23/5/2013,65,64
24/5/2013,65,64
25/5/2013,65,64
26/5/2013,65,64
27/5/2013,65,64
28/5/2013,66,64
29/5/2013,66,64
30/5/2013,66,64
31/5/2013,64,85
1/6/2013,66,65
2/6/2013,66,65
3/6/2013,66,65
4/6/2013,66,65
5/6/2013,67,65
6/6/2013,66,65
7/6/2013,67,65
8/6/2013,67,65
9/6/2013,67,65
10/6/2013,67,65
11/6/2013,67,66
12/6/2013,68,66
13/6/2013,68,66
14/6/2013,67,65
15/6/2013,66,64
16/6/2013,64,65
17/6/2013,65,64
18/6/2013,65,64
19/6/2013,66,61
20/6/2013,66,65
21/6/2013,66,65
22/6/2013,66,65
23/6/2013,66,65
24/6/2013,66,65
25/6/2013,66,65
26/6/2013,67,65
27/6/2013,67,65
28/6/2013,67,66
29/6/2013,67,67
30/6/2013,67,67
1/7/2013,67,67
2/7/2013,67,67
3/7/2013,67,67
4/7/2013,68,65
5/7/2013,68,67
6/7/2013,68,67
7/7/2013,68,67
8/7/2013,69,67
9/7/2013,69,67
10/7/2013,69,68
11/7/2013,69,67
12/7/2013,69,67
13/7/2013,67,69
14/7/2013,70,69
15/7/2013,70,67
16/7/2013,70,68
17/7/2013,70,68
18/7/2013,70,66
19/7/2013,70,68
20/7/2013,70,68
21/7/2013,70,68
22/7/2013,70,68
23/7/2013,70,67
24/7/2013,70,68
25/7/2013,70,68
26/7/2013,70,68
27/7/2013,70,68
28/7/2013,69,68
29/7/2013,70,67
30/7/2013,70,67
31/7/2013,69,68
1/8/2013,70,68
2/8/2013,70,67
3/8/2013,70,67
4/8/2013,70,67
5/8/2013,69,67
6/8/2013,68,68
7/8/2013,68,68
8/8/2013,68,68
9/8/2013,68,68
10/8/2013,68,68
11/8/2013,,
12/8/2013,,
13/8/2013,,
14/8/2013,68,64
15/8/2013,67,67
16/8/2013,67,67
17/8/2013,67,67
18/8/2013,67,67
19/8/2013,67,66
20/8/2013,67,65
21/8/2013,67,66
22/8/2013,66,65
23/8/2013,66,64
24/8/2013,66,64
25/8/2013,66,64
26/8/2013,66,64
27/8/2013,66,63
28/8/2013,66,63
29/8/2013,66,63
30/8/2013,66,61
31/8/2013,66,61
1/9/2013,66,61
2/9/2013,66,61
3/9/2013,66,60
4/9/2013,66,61
5/9/2013,66,63
6/9/2013,66,63
7/9/2013,66,63
8/9/2013,66,63
9/9/2013,66,63
10/9/2013,66,63
11/9/2013,66,63
12/9/2013,66,63
13/9/2013,66,63
14/9/2013,66,63
15/9/2013,66,64
16/9/2013,65,64
17/9/2013,65,63
18/9/2013,65,63
19/9/2013,65,63
20/9/2013,67,61
21/9/2013,65,63
22/9/2013,65,62
23/9/2013,65,63
24/9/2013,65,63
25/9/2013,65,63
26/9/2013,65,63
27/9/2013,64,63
28/9/2013,64,63
29/9/2013,64,62
30/9/2013,64,62
1/10/2013,64,62
2/10/2013,64,63
3/10/2013,64,63
4/10/2013,64,63
5/10/2013,64,63
6/10/2013,64,63
7/10/2013,64,63
8/10/2013,64,63
9/10/2013,64,63
10/10/2013,64,63
11/10/2013,64,63
12/10/2013,64,62
13/10/2013,64,62
14/10/2013,64,60
15/10/2013,64,62
16/10/2013,64,63
17/10/2013,64,63
18/10/2013,64,63
19/10/2013,64,62
20/10/2013,64,62
21/10/2013,64,63
22/10/2013,64,62
23/10/2013,64,62
24/10/2013,64,62
25/10/2013,64,63
26/10/2013,64,63
27/10/2013,64,63
28/10/2013,64,63
29/10/2013,64,63
30/10/2013,64,63
31/10/2013,64,63
1/11/2013,64,63
2/11/2013,64,63
3/11/2013,63,63
4/11/2013,64,63
5/11/2013,64,63
6/11/2013,64,63
7/11/2013,64,63
8/11/2013,64,63
9/11/2013,64,63
10/11/2013,64,63
11/11/2013,64,63
12/11/2013,64,63
13/11/2013,64,62
14/11/2013,63,62
15/11/2013,63,63
16/11/2013,63,63
17/11/2013,63,62
18/11/2013,63,63
19/11/2013,63,62
20/11/2013,63,63
21/11/2013,63,62
22/11/2013,63,62
23/11/2013,63,63
24/11/2013,63,63
25/11/2013,63,63
26/11/2013,63,63
27/11/2013,64,63
28/11/2013,64,63
29/11/2013,64,62
30/11/2013,64,63
1/12/2013,63,63
2/12/2013,63,63
3/12/2013,63,62
4/12/2013,64,60
5/12/2013,64,63
6/12/2013,64,63
7/12/2013,64,63
8/12/2013,64,63
9/12/2013,64,63
10/12/2013,64,62
11/12/2013,64,62
12/12/2013,64,64
13/12/2013,64,65
14/12/2013,64,64
15/12/2013,64,64
16/12/2013,64,63
17/12/2013,64,63
18/12/2013,64,63
19/12/2013,64,63
20/12/2013,64,63
21/12/2013,64,63
22/12/2013,64,63
23/12/2013,63,63
24/12/2013,63,63
25/12/2013,63,63
26/12/2013,63,63
27/12/2013,63,63
28/12/2013,63,63
29/12/2013,63,62
30/12/2013,63,63
31/12/2013,63,63
2/1/2014,69,74
3/1/2014,69,74
4/1/2014,69,74
5/1/2014,69,74
6/1/2014,69,74
7/1/2014,69,74
8/1/2014,69,74
9/1/2014,69,74
10/1/2014,,
11/1/2014,,
12/1/2014,,
13/1/2014,63,63
14/1/2014,62,63
15/1/2014,63,64
16/1/2014,63,64
17/1/2014,63,64
18/1/2014,63,64
19/1/2014,63,64
20/1/2014,63,64
21/1/2014,63,63
22/1/2014,63,63
23/1/2014,63,64
24/1/2014,63,64
25/1/2014,63,64
26/1/2014,63,64
27/1/2014,63,64
28/1/2014,63,64
29/1/2014,63,64
30/1/2014,64,64
31/1/2014,64,64
1/2/2014,64,64
2/2/2014,64,64
3/2/2014,64,64
4/2/2014,64,64
5/2/2014,69,64
6/2/2014,67,64
7/2/2014,63,64
8/2/2014,64,64
9/2/2014,63,63
10/2/2014,63,64
11/2/2014,63,64
12/2/2014,63,64
13/2/2014,63,63
14/2/2014,63,64
15/2/2014,63,64
16/2/2014,63,64
17/2/2014,60,64
18/2/2014,63,64
19/2/2014,64,64
20/2/2014,63,64
21/2/2014,63,63
22/2/2014,63,63
23/2/2014,63,64
24/2/2014,64,63
25/2/2014,64,63
26/2/2014,64,64
27/2/2014,64,63
28/2/2014,64,64
1/3/2014,64,64
2/3/2014,64,64
3/3/2014,64,62
4/3/2014,64,62
5/3/2014,64,64
6/3/2014,64,64
7/3/2014,64,64
8/3/2014,64,63
9/3/2014,64,64
10/3/2014,63,63
11/3/2014,63,64
12/3/2014,63,63
13/3/2014,63,63
14/3/2014,63,64
15/3/2014,63,64
16/3/2014,63,63
17/3/2014,63,64
18/3/2014,63,64
19/3/2014,63,64
20/3/2014,64,64
21/3/2014,64,64
22/3/2014,64,64
23/3/2014,64,64
24/3/2014,64,64
25/3/2014,64,64
26/3/2014,64,64
27/3/2014,64,64
28/3/2014,64,64
29/3/2014,64,64
30/3/2014,0,0
31/3/2014,0,0
1/4/2014,0,0
2/4/2014,0,0
3/4/2014,0,0
4/4/2014,0,0
5/4/2014,0,0
6/4/2014,0,0
7/4/2014,0,0
8/4/2014,0,0
9/4/2014,0,0
10/4/2014,0,0
11/4/2014,0,0
12/4/2014,0,0
13/4/2014,0,0
14/4/2014,0,0
15/4/2014,0,0
16/4/2014,0,0
17/4/2014,0,0
18/4/2014,0,0
19/4/2014,0,0
20/4/2014,0,0
21/4/2014,0,0
22/4/2014,0,0
23/4/2014,,
24/4/2014,,
25/4/2014,,
26/4/2014,,
27/4/2014,,
28/4/2014,,
29/4/2014,,
30/4/2014,,
1/5/2014,,
2/5/2014,,
3/5/2014,,
4/5/2014,,
5/5/2014,,
6/5/2014,,
7/5/2014,,
8/5/2014,,
9/5/2014,66,70
10/5/2014,67,71
11/5/2014,67,71
12/5/2014,67,71
13/5/2014,67,71
14/5/2014,67,71
15/5/2014,67,71
16/5/2014,70,71
17/5/2014,67,71
18/5/2014,68,71
19/5/2014,68,71
20/5/2014,68,71
21/5/2014,68,71
22/5/2014,68,71
23/5/2014,69,72
24/5/2014,69,72
25/5/2014,69,72
26/5/2014,69,72
27/5/2014,69,72
28/5/2014,70,72
29/5/2014,70,70
30/5/2014,67,71
31/5/2014,69,71
1/6/2014,69,71
2/6/2014,69,71
3/6/2014,69,71
4/6/2014,69,71
5/6/2014,69,71
6/6/2014,70,76
7/6/2014,70,76
8/6/2014,70,76
9/6/2014,70,76
10/6/2014,70,72
11/6/2014,69,72
12/6/2014,69,71
13/6/2014,69,72
14/6/2014,69,72
15/6/2014,69,76
16/6/2014,70,76
17/6/2014,70,76
18/6/2014,73,73
19/6/2014,73,73
20/6/2014,70,73
21/6/2014,70,73
22/6/2014,70,73
23/6/2014,71,74
24/6/2014,71,74
25/6/2014,71,74
26/6/2014,73,75
27/6/2014,71,75
28/6/2014,71,74
29/6/2014,72,75
30/6/2014,72,75
1/7/2014,71,75
2/7/2014,72,75
3/7/2014,72,75
4/7/2014,72,74
5/7/2014,72,75
6/7/2014,72,75
7/7/2014,73,74
8/7/2014,73,75
9/7/2014,73,75
10/7/2014,71,74
11/7/2014,71,75
12/7/2014,71,74
13/7/2014,70,74
14/7/2014,70,73
15/7/2014,71,74
16/7/2014,71,73
17/7/2014,70,71
18/7/2014,70,72
19/7/2014,70,72
20/7/2014,70,72
21/7/2014,70,72
22/7/2014,70,73
23/7/2014,70,71
24/7/2014,70,72
25/7/2014,70,72
26/7/2014,70,74
27/7/2014,70,74
28/7/2014,70,74
29/7/2014,70,75
30/7/2014,70,75
31/7/2014,69,73
1/8/2014,69,73
2/8/2014,69,72
3/8/2014,68,72
4/8/2014,68,72
5/8/2014,69,73
6/8/2014,68,72
7/8/2014,68,72
8/8/2014,68,72
9/8/2014,,
10/8/2014,,
11/8/2014,,
12/8/2014,,
13/8/2014,67,70
14/8/2014,67,71
15/8/2014,67,71
16/8/2014,67,71
17/8/2014,67,70
18/8/2014,67,71
19/8/2014,67,70
20/8/2014,68,70
21/8/2014,68,70
22/8/2014,68,71
23/8/2014,68,71
24/8/2014,68,71
25/8/2014,68,71
26/8/2014,68,71
27/8/2014,68,71
28/8/2014,68,71
29/8/2014,68,71
30/8/2014,68,71
31/8/2014,68,71
1/9/2014,68,71
2/9/2014,68,71
3/9/2014,68,71
4/9/2014,68,71
5/9/2014,68,71
6/9/2014,68,71
7/9/2014,68,71
8/9/2014,67,71
9/9/2014,68,71
10/9/2014,68,70
11/9/2014,70,71
12/9/2014,68,71
13/9/2014,68,71
14/9/2014,67,71
15/9/2014,68,71
16/9/2014,68,71
17/9/2014,68,72
18/9/2014,68,71
19/9/2014,68,71
20/9/2014,68,71
21/9/2014,68,71
22/9/2014,67,71
23/9/2014,67,70
24/9/2014,67,70
25/9/2014,67,69
26/9/2014,67,71
27/9/2014,67,71
28/9/2014,67,71
29/9/2014,67,71
30/9/2014,67,71
1/10/2014,67,71
2/10/2014,67,71
3/10/2014,67,71
4/10/2014,67,71
5/10/2014,67,71
6/10/2014,67,71
7/10/2014,67,71
8/10/2014,67,71
9/10/2014,67,71
10/10/2014,67,71
11/10/2014,67,71
12/10/2014,67,71
13/10/2014,67,71
14/10/2014,67,71
15/10/2014,70,71
16/10/2014,67,71
17/10/2014,67,71
18/10/2014,68,71
19/10/2014,67,71
20/10/2014,67,71
21/10/2014,67,71
22/10/2014,67,71
23/10/2014,67,71
24/10/2014,67,71
25/10/2014,67,71
26/10/2014,67,71
27/10/2014,67,71
28/10/2014,67,71
29/10/2014,67,71
30/10/2014,67,71
31/10/2014,67,71
1/11/2014,67,71
2/11/2014,67,71
3/11/2014,67,71
4/11/2014,67,71
5/11/2014,67,71
6/11/2014,67,71
7/11/2014,67,71
8/11/2014,67,72
9/11/2014,67,71
10/11/2014,67,71
11/11/2014,67,71
12/11/2014,67,71
13/11/2014,67,71
14/11/2014,67,71
15/11/2014,67,71
16/11/2014,67,71
17/11/2014,67,71
18/11/2014,67,71
19/11/2014,67,71
20/11/2014,67,71
21/11/2014,67,71
22/11/2014,68,71
23/11/2014,68,71
24/11/2014,68,71
25/11/2014,68,71
26/11/2014,68,71
27/11/2014,67,70
28/11/2014,67,71
29/11/2014,68,71
30/11/2014,68,71
1/12/2014,68,72
2/12/2014,68,71
3/12/2014,68,71
4/12/2014,68,71
5/12/2014,67,70
6/12/2014,68,71
7/12/2014,68,71
8/12/2014,67,71
9/12/2014,67,71
10/12/2014,67,71
11/12/2014,67,71
12/12/2014,67,71
13/12/2014,67,71
14/12/2014,67,72
15/12/2014,67,71
16/12/2014,67,71
17/12/2014,68,71
18/12/2014,67,72
19/12/2014,67,72
20/12/2014,66,72
21/12/2014,67,70
22/12/2014,67,71
23/12/2014,67,71
24/12/2014,67,71
25/12/2014,67,71
26/12/2014,67,71
27/12/2014,67,72
28/12/2014,67,71
29/12/2014,67,71
30/12/2014,67,71
31/12/2014,67,72
1/1/2015,67,72
2/1/2015,67,71
3/1/2015,67,72
4/1/2015,68,72
5/1/2015,68,71
6/1/2015,68,71
7/1/2015,68,72
8/1/2015,68,72
9/1/2015,67,72
10/1/2015,68,71
11/1/2015,68,71
12/1/2015,68,72
13/1/2015,68,72
14/1/2015,68,72
15/1/2015,68,71
16/1/2015,68,72
17/1/2015,,
18/1/2015,68,72
19/1/2015,68,72
20/1/2015,68,72
21/1/2015,68,72
22/1/2015,68,72
23/1/2015,68,72
24/1/2015,68,72
25/1/2015,68,72
26/1/2015,68,72
27/1/2015,68,71
28/1/2015,68,71
29/1/2015,68,72
30/1/2015,68,73
31/1/2015,68,73
1/2/2015,68,72
2/2/2015,68,72
3/2/2015,68,72
4/2/2015,58,77
5/2/2015,68,72
6/2/2015,68,72
7/2/2015,68,72
8/2/2015,68,72
9/2/2015,68,72
10/2/2015,68,72
11/2/2015,68,72
12/2/2015,68,72
13/2/2015,68,72
14/2/2015,,
15/2/2015,68,72
16/2/2015,68,72
17/2/2015,68,72
18/2/2015,68,72
19/2/2015,68,73
20/2/2015,69,72
21/2/2015,69,72
22/2/2015,68,72
23/2/2015,69,72
24/2/2015,68,72
25/2/2015,68,72
26/2/2015,69,72
27/2/2015,69,72
28/2/2015,69,72
1/3/2015,69,72
2/3/2015,69,72
3/3/2015,69,73
4/3/2015,69,72
5/3/2015,69,72
6/3/2015,69,72
7/3/2015,69,72
8/3/2015,69,73
9/3/2015,69,73
10/3/2015,69,72
11/3/2015,69,72
12/3/2015,69,73
13/3/2015,69,72
14/3/2015,69,73
15/3/2015,69,73
16/3/2015,69,73
17/3/2015,69,72
18/3/2015,69,73
19/3/2015,69,72
20/3/2015,69,72
21/3/2015,69,72
22/3/2015,69,73
23/3/2015,59,73
24/3/2015,59,73
25/3/2015,59,72
26/3/2015,59,72
27/3/2015,59,74
28/3/2015,69,73
29/3/2015,69,73
30/3/2015,69,73
31/3/2015,69,73
1/4/2015,69,73
2/4/2015,69,73
3/4/2015,69,73
4/4/2015,69,73
5/4/2015,69,72
6/4/2015,69,72
7/4/2015,69,72
8/4/2015,69,72
9/4/2015,69,73
10/4/2015,69,72
11/4/2015,69,73
12/4/2015,69,73
13/4/2015,69,73
14/4/2015,69,73
15/4/2015,70,73
16/4/2015,70,73
17/4/2015,69,73
18/4/2015,70,73
19/4/2015,70,73
20/4/2015,72,73
21/4/2015,72,73
22/4/2015,70,73
23/4/2015,71,73
24/4/2015,70,73
25/4/2015,71,72
26/4/2015,70,73
27/4/2015,70,72
28/4/2015,70,72
29/4/2015,70,72
30/4/2015,71,74
1/5/2015,71,74
2/5/2015,71,77
3/5/2015,71,74
4/5/2015,71,74
5/5/2015,71,74
6/5/2015,72,74
7/5/2015,73,73
8/5/2015,71,72
9/5/2015,71,72
10/5/2015,71,74
11/5/2015,71,74
12/5/2015,71,74
13/5/2015,72,74
14/5/2015,71,73
15/5/2015,72,74
16/5/2015,72,74
17/5/2015,72,73
18/5/2015,72,73
19/5/2015,72,73
20/5/2015,72,73
21/5/2015,72,75
22/5/2015,71,75
23/5/2015,71,75
24/5/2015,71,75
25/5/2015,71,75
26/5/2015,71,75
27/5/2015,71,77
28/5/2015,71,76
29/5/2015,72,76
30/5/2015,72,76
31/5/2015,72,76
1/6/2015,72,75
2/6/2015,72,75
3/6/2015,72,74
4/6/2015,72,76
5/6/2015,72,75
6/6/2015,72,75
7/6/2015,72,76
8/6/2015,72,75
9/6/2015,72,75
10/6/2015,72,74
11/6/2015,71,75
12/6/2015,71,74
13/6/2015,71,74
14/6/2015,71,74
15/6/2015,71,74
16/6/2015,71,75
17/6/2015,71,75
18/6/2015,71,75
19/6/2015,71,74
20/6/2015,71,75
21/6/2015,71,75
22/6/2015,71,74
23/6/2015,71,74
24/6/2015,71,74
25/6/2015,71,74
26/6/2015,71,74
27/6/2015,71,75
28/6/2015,71,74
29/6/2015,71,74
30/6/2015,71,74
1/7/2015,70,74
2/7/2015,70,72
3/7/2015,69,73
4/7/2015,69,73
5/7/2015,69,72
6/7/2015,69,73
7/7/2015,69,71
8/7/2015,69,71
9/7/2015,71,75
10/7/2015,69,71
11/7/2015,69,72
12/7/2015,69,73
13/7/2015,70,73
14/7/2015,69,74
15/7/2015,69,72
16/7/2015,69,72
17/7/2015,69,72
18/7/2015,69,70
19/7/2015,69,70
20/7/2015,69,70
21/7/2015,70,73
22/7/2015,,
23/7/2015,69,72
24/7/2015,69,73
25/7/2015,69,73
26/7/2015,69,73
27/7/2015,69,73
28/7/2015,69,73
29/7/2015,69,73
30/7/2015,69,72
31/7/2015,69,72
1/8/2015,69,72
2/8/2015,68,71
3/8/2015,69,72
4/8/2015,69,72
5/8/2015,69,71
6/8/2015,69,72
7/8/2015,69,74
8/8/2015,67,66
9/8/2015,67,67
10/8/2015,67,67
11/8/2015,67,67
12/8/2015,67,67
13/8/2015,68,67
14/8/2015,67,67
15/8/2015,67,67
16/8/2015,67,67
17/8/2015,67,67
18/8/2015,67,67
19/8/2015,67,67
20/8/2015,67,67
21/8/2015,67,67
22/8/2015,67,67
23/8/2015,67,67
24/8/2015,67,67
25/8/2015,67,67
26/8/2015,67,67
27/8/2015,67,67
28/8/2015,67,67
29/8/2015,67,67
30/8/2015,67,65
31/8/2015,67,64
1/9/2015,67,65
2/9/2015,67,65
3/8/2015,66,65
4/9/2015,67,64
5/9/2015,67,66
6/9/2015,66,66
7/9/2015,67,66
8/9/2015,66,63
9/9/2015,67,65
10/9/2015,67,65
11/9/2015,67,65
12/9/2015,67,66
13/9/2015,67,66
14/9/2015,67,66
15/9/2015,67,66
16/9/2015,67,66
17/9/2015,67,66
18/9/2015,67,66
19/9/2015,66,66
20/9/2015,66,65
21/9/2015,66,65
22/9/2015,66,66
23/9/2015,66,66
24/9/2015,67,67
25/9/2015,66,66
26/9/2015,67,67
27/9/2015,67,66
28/9/2015,67,66
29/9/2015,67,67
30/9/2015,67,66
1/10/2015,67,67
2/10/2015,67,67
3/10/2015,67,67
4/10/2015,67,67
5/10/2015,67,67
